X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,physical-address,phone,email,url,defining-hours
120.9989261,14.6372171,http://www.openstreetmap.org/node/4605411393,compose.cheered.country,OpenStreetMap¶n4605411393,Bio-Safe Center for Complementary Medicine,41.18%,5917c0b1d34a4958916e13156e43df15,2017/01/13 09:56:55+00,OpenStreetMap,2,clinic,"65, Linaw",09178001313,doctorfrancisn@biosafecenter.com,,
120.2344581,14.879631,http://www.openstreetmap.org/node/2727957693,upended.resort.skipper,openstreetmap¶n2727957693,Bioline Diagnostic laboratory,35.29%,1ec0dbf88141478db1a05718f8c2cdc6,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.12150215,14.2118097,http://www.openstreetmap.org/way/478866317,voter.left.giggled,OpenStreetMap¶w478866317,Bioquest Diagnostic Laboratory,35.29%,6482f46ee466491f851ecfce8ce5e7c1,2017/03/06 15:07:14+00,OpenStreetMap,2,clinic,"Calamba, 4027",,,,
126.005634296058,8.3854877,http://www.openstreetmap.org/way/443124214,fascinating.patisserie.billowing,OpenStreetMap¶w443124214,Birthing Clinic,29.41%,8e7a92b08e014da49ff24fd90ee3ce4e,2016/09/19 03:04:58+00,OpenStreetMap,2,hospital,,,,,
125.0037016,11.245019,http://www.openstreetmap.org/node/3519786169,reinforce.work.rated,openstreetmap¶n3519786169,Birthing Clinic,35.29%,16115505653843f5b98a0d527f5c6725,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
122.509144449355,11.4091782,http://www.openstreetmap.org/way/470454362,erupted.suspicion.dose,OpenStreetMap¶w470454362,Birthing Clinic,35.29%,b1af60a2104e48e2a08f0209d4aa151d,2017/01/31 03:28:09+00,OpenStreetMap,2,hospital,"Nueva Street, Jamindan, 5808",,,,
125.812936386136,7.4473477,http://www.openstreetmap.org/way/145077157,soft.measures.crystals,openstreetmap¶w145077157,Bishop Joseph Reagan Memorial Hospital,35.29%,c59a938eff114ab18b3d1401681c6c82,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
126.322502904288,8.2065719,http://www.openstreetmap.org/way/315695577,chairs.twisting.pitching,openstreetmap¶w315695577,Bislig District Hospital,35.29%,dcc75b9ff6fe4d59b310e2b6461deb12,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.592699101531,18.17343595,http://www.openstreetmap.org/way/135986111,receded.correlation.sculpt,openstreetmap¶w135986111,Black Nazarene Hospital,35.29%,b8c4870f048a4f2594f1d93b26230441,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.356091825654,15.91873525,http://www.openstreetmap.org/way/164610956,cans.massive.firms,openstreetmap¶w164610956,Blessed Family Hospital,35.29%,3af42bf78c214e7988319b4c0443624c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
124.8866493,11.7805756,http://www.openstreetmap.org/node/3448745978,unpaved.fields.hedged,openstreetmap¶n3448745978,Bluestar,35.29%,77a280ad5e58475a87537e0ef38da3bc,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
124.562654527386,12.52736925,http://www.openstreetmap.org/way/316737490,colonnades.unbridled.attempt,OpenStreetMap¶w316737490,Bobon Rural Health Unit,29.41%,231722653622452d8da136c05785469e,2016/01/21 10:03:53+00,OpenStreetMap,2,clinic,,,,,
124.0039957,11.0506867,http://www.openstreetmap.org/node/3998724025,stapling.sketching.bolt,OpenStreetMap¶n3998724025,Bogo Clinical Laboratory,29.41%,c31c0ed3c6e443cb86b8c7c0f9589084,2016/02/10 11:14:16+00,OpenStreetMap,2,clinic,,,,,
119.943109,12.0866852,http://www.openstreetmap.org/node/3429597903,obtained.reaction.camping,openstreetmap¶n3429597903,Bogtong Rural Health Station,35.29%,c28499c3719940798c630ea0cd209d5e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
123.867449438475,9.6571059,http://www.openstreetmap.org/way/242260997,lucky.swinging.baked,openstreetmap¶w242260997,Bohol Medical Care Institute,35.29%,867ec55d297d4c43a0ca79307f94e496,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
123.867373486962,9.65713855,http://www.openstreetmap.org/way/361354873,recoup.parent.lows,openstreetmap¶w361354873,Bohol Medical Care Institute,35.29%,3a04707bc755475f9e76e090a109730c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
123.964233,9.949828,http://www.openstreetmap.org/node/1758067550,mingle.healer.mouthed,openstreetmap¶n1758067550,Bohol Saint Joseph Clinic,35.29%,dee177de416940f4840f440c42463e0e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
119.893643484578,16.3844628,http://www.openstreetmap.org/way/169408416,undergraduate.tonalities.vowing,openstreetmap¶w169408416,Bolinao General Hospital,35.29%,5f81c1eb22b843479689acb763b20c9b,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
119.893601202046,16.3847155,http://www.openstreetmap.org/way/169303110,stereotypical.furred.recited,openstreetmap¶w169303110,Bolinao Rural Health Center,35.29%,5760f7c1c0594475bcc25529d8dbec36,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
122.240484093846,7.09777545,http://www.openstreetmap.org/way/243878200,nagging.pretzel.apparent,openstreetmap¶w243878200,Bolong Wellness Center,35.29%,85331e141583441696358ad07e51c4bb,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
125.001906,7.7580217,http://www.openstreetmap.org/node/4392846395,taint.literalist.chivalry,OpenStreetMap¶n4392846395,"Boncas Holy Child Hospital, Boncas Holy Child Hospital",29.41%,2671b5e8ac984081a7f895a9f0353cb7,2016/09/09 00:11:58+00,OpenStreetMap,2,hospital,,,,,
122.3249862,13.59189345,http://www.openstreetmap.org/way/313371180,century.unavailable.oversights,openstreetmap¶w313371180,Bondoc Peninsula District Hospital,41.18%,2b41d5f33fec433f96eccb85d178d4c9,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,"Catanauan, 4311",,,,
121.147741185226,15.619887,http://www.openstreetmap.org/way/214775823,luncheon.saucers.invisibly,openstreetmap¶w214775823,Bongabon District Hospital,35.29%,61c720ec2d1246519cc45572a4062552,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
123.7731525,7.9273626,http://www.openstreetmap.org/node/4134689991,heatedly.presumes.insensible,OpenStreetMap¶n4134689991,Bontilao Country Hospital,35.29%,abaf75495a404e85a22b5fb7c8f8f173,2016/07/12 01:42:31+00,OpenStreetMap,2,hospital,National Highway,,,,
120.9768203,17.0938024,http://www.openstreetmap.org/node/2360014226,earshot.villager.chips,openstreetmap¶n2360014226,Bontoc General Hospital,35.29%,506dab5d1f3743faa467d9366ed8638a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
125.0641921,6.2205962,http://www.openstreetmap.org/node/2117326447,start.pizzas.blanked,OpenStreetMap¶n2117326447,Bontuyan Medical Clinic & Hospital,29.41%,917bf60e67c14686a0e12a6ccb08a774,2016/08/25 12:59:12+00,OpenStreetMap,2,hospital,,,,,
125.4330382,11.6113505,http://www.openstreetmap.org/node/3511610467,platform.obsolete.shapes,openstreetmap¶n3511610467,Borongan Doctors Hospital,35.29%,e6aba5888c98405ba5b7bacd9861fb8a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
124.021220295514,11.031605,http://www.openstreetmap.org/way/397191150,lamp.headboards.mature,OpenStreetMap¶w397191150,Botica ng Barangay,29.41%,7ac25fd736d54e9cb7c997362bd9952b,2016/03/06 08:28:34+00,OpenStreetMap,2,clinic,,,,,
120.023877448244,15.2892947,http://www.openstreetmap.org/way/303407615,asthma.micro.sorely,openstreetmap¶w303407615,Botolan Health Center,35.29%,49003dda085d4cf8a61318bc75574375,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9033095,14.4077802,http://www.openstreetmap.org/node/3594863060,annoys.mime.shop,openstreetmap¶n3594863060,Brey's Adult and Pediatric Clinic,35.29%,d5a6e6e858f6459fa6f3c437e39827fc,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.122920802278,16.3241848,http://www.openstreetmap.org/way/369238750,astounding.tautness.timescales,openstreetmap¶w369238750,Brgy Health Center,35.29%,7468358d6d6a41639a13bd4177bd7c17,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
123.3100233,9.3139683,http://www.openstreetmap.org/node/3707451307,burst.pasting.grace,openstreetmap¶n3707451307,Brgy Health Center,35.29%,c99227f154b14f53a8d90ec4e7e9393f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.254589185725,16.18832015,http://www.openstreetmap.org/way/369248540,episode.warplanes.scans,openstreetmap¶w369248540,Brgy Health Center,35.29%,201db59380704b89a5445c7526385aff,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
121.0799514,14.62149885,http://www.openstreetmap.org/way/32631338,monk.paid.blinks,OpenStreetMap¶w32631338,Brgy IVC Health Center,35.29%,a42a66196cea436f8578da67a17d4998,2016/10/18 13:47:10+00,OpenStreetMap,2,hospital,"Marikina, 1802",,,,
121.092153512939,16.3161054,http://www.openstreetmap.org/way/369240675,ceremony.printers.cloying,openstreetmap¶w369240675,Brgy Ineangan Health Center,35.29%,eccac2adc2704f62828f5a993ca86352,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
125.6660185,7.5755845,http://www.openstreetmap.org/node/4188506792,variances.captaincy.suchlike,OpenStreetMap¶n4188506792,Brgy Luna Health Center,29.41%,8a376fb9a885448e9efe1cf9308913a9,2016/05/16 02:29:24+00,OpenStreetMap,2,clinic,,,,,
120.469062,14.824687,http://www.openstreetmap.org/node/417246864,apologies.songbird.guardhouse,openstreetmap¶n417246864,Brgy Pandatung Health Center,35.29%,a726cc4a95ff4f50a7abff49000e57f9,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.8397345,10.244853,http://www.openstreetmap.org/node/4633997765,vipers.resides.supplier,OpenStreetMap¶n4633997765,Brgy. Dumlog Health Center,29.41%,9afe016cc7b64f0d97613bf5d13e0c46,2017/01/26 08:20:27+00,OpenStreetMap,2,clinic,,,,,
121.6200345,13.9056397,http://www.openstreetmap.org/node/3945280780,mirror.endings.neutron,OpenStreetMap¶n3945280780,Brgy. Health Center,29.41%,3b7a9362eacc4cddb677d0b40ba324d3,2016/01/14 06:54:50+00,OpenStreetMap,2,hospital,,,,,
121.122810519665,16.30553545,http://www.openstreetmap.org/way/369241375,clauses.informally.abound,openstreetmap¶w369241375,Brgy. Health Center,35.29%,4c8be9d447504348a5d5868411661f67,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
124.640991,12.5056392,http://www.openstreetmap.org/node/4689879489,precursors.decimals.trancelike,OpenStreetMap¶n4689879489,Brgy. Health Center,29.41%,69946244e6a04a2a8489bfa4723fed30,2017/02/17 04:47:36+00,OpenStreetMap,2,clinic,,,,,
125.9938013,8.0222868,http://www.openstreetmap.org/way/412864166,sideshows.megacities.puffed,OpenStreetMap¶w412864166,Brgy. Health Station,29.41%,aafba73bf6ba4cdd969242cd41084d56,2016/04/23 01:10:16+00,OpenStreetMap,2,hospital,,,,,
125.6204542,7.1294711,http://www.openstreetmap.org/node/496611019,loud.compound.patio,openstreetmap¶n496611019,Brgy. Health center,35.29%,3c1683067d824452ac73f49c56bf655f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
125.2333784,6.1564032,http://www.openstreetmap.org/node/4658196116,subject.sliding.nature,OpenStreetMap¶n4658196116,Brgy. Ligaya Health Station,35.29%,4bded50caa16482e9f059ebbbae237e5,2017/02/03 00:30:37+00,OpenStreetMap,2,hospital,"General Santos City, 9500",,,,
122.9495884,10.4133952,http://www.openstreetmap.org/node/4499359489,busting.aimed.beanbag,OpenStreetMap¶n4499359489,Brgy. Nagasi Health Station,35.29%,d4c7ae6d01f747dea727a4d20ccc9d14,2016/11/13 23:49:53+00,OpenStreetMap,2,clinic,6130,,,,
121.5535274,16.719517,http://www.openstreetmap.org/node/2411591758,abolishing.pooch.sharply,openstreetmap¶n2411591758,Brgy. Rizal Health Center,35.29%,9418b2cbeae545f091df5b20641484c7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
122.7318735,11.2160431,http://www.openstreetmap.org/node/4462148489,combinations.delighting.rubbery,OpenStreetMap¶n4462148489,Brgy.Tagubong Health Center,29.41%,fd08675c27e54832a35e831cb2c3d385,2016/10/24 16:48:38+00,OpenStreetMap,2,clinic,,,,,
121.0080765,15.5001072,http://www.openstreetmap.org/node/4346138093,deafening.buyouts.confronting,OpenStreetMap¶n4346138093,Brngy Health Center,35.29%,24792a4bd931406792bc3450a427f75e,2016/08/11 15:53:22+00,OpenStreetMap,2,clinic,"Lourdes, Cabanatuan City",,,,
125.597226293614,7.07445925,http://www.openstreetmap.org/way/28979341,bolts.impact.improve,openstreetmap¶w28979341,Brokenshire Integrated Health Ministry,35.29%,557f43869c9d41b6a57ef20e7b96bc83,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9159601,14.3151069,http://www.openstreetmap.org/node/2645897306,plods.reopen.implodes,openstreetmap¶n2645897306,Brookside Medical Clinic,35.29%,f88c108206da4ca28446543cb0aa6e01,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
120.825619206816,15.0950046,http://www.openstreetmap.org/way/241596059,commentator.shrieking.involves,openstreetmap¶w241596059,Buas Health Center,35.29%,33473977b3cf4174b93d070be3292d66,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
121.769987828751,16.9330224,http://www.openstreetmap.org/way/234374169,shipmate.latex.snippets,openstreetmap¶w234374169,Bucag Medical Hospital,35.29%,40cf6dd789ee41ecbcb90addfda13aca,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9276305,14.4059166,http://www.openstreetmap.org/node/2008421484,brothers.offers.minute,openstreetmap¶n2008421484,Bucandala Animal Bite Clinic,35.29%,392009e9fe9e4836a804c51b5ae16a71,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
125.2337562,7.5197646,http://www.openstreetmap.org/node/1779042398,taxicabs.dotted.fluxes,openstreetmap¶n1779042398,Buda Community Health Care Center,35.29%,94fcc4914f1b4ab9a4fdb1bc94982acb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.3985321,7.8262394,http://www.openstreetmap.org/node/4360863990,call.icon.refuses,OpenStreetMap¶n4360863990,Buenavista Health Center,35.29%,a8ce3fb59750403ebcb7f704b497b4c7,2016/08/22 02:54:02+00,OpenStreetMap,2,clinic,Purok Rubia,,,,
120.2183133,15.9660015,http://www.openstreetmap.org/node/1275476178,inlets.passing.earwigs,openstreetmap¶n1275476178,Bugallon Public Hospital,35.29%,545521115c52400992149f45e2db487a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
122.054397374423,11.02275575,http://www.openstreetmap.org/way/301783260,examination.offered.dovetailed,openstreetmap¶w301783260,Bugasong Medicare Community Hospital,35.29%,8eead5b1788e465fb0a4878ba27b8e21,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
124.83905766655,8.3849702,http://www.openstreetmap.org/way/177509173,overcrowd.cityscapes.inaudibly,openstreetmap¶w177509173,Bukidnon Provincial Hospital,35.29%,c4dc3c449805409ea86f909c6e164cb8,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
125.008579632626,7.76438395,http://www.openstreetmap.org/way/315695823,ostensibly.zoomed.accelerating,openstreetmap¶w315695823,Bukidnon Provincial Hospital - Maramag,35.29%,00ef646721bc4ed58615b94555d49ab2,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
125.129500494523,8.12798805,http://www.openstreetmap.org/way/192626838,deviously.analogies.renditions,openstreetmap¶w192626838,Bukidnon Provincial Medical Center,35.29%,e69f204f91044658b5388d0c73751396,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.945393132935,14.8086296,http://www.openstreetmap.org/way/354208590,land.goodness.writings,openstreetmap¶w354208590,Bulacan Memorial Medical Group Hospital,35.29%,003f6330f9424905ac5d2b1b0848822b,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.8613564,14.8408838,http://www.openstreetmap.org/node/3052751790,donates.slimy.banana,openstreetmap¶n3052751790,Bulacan Polymedic Hospital,35.29%,d9209bfc804344b1a4d6201034598a54,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.816534487664,14.85868675,http://www.openstreetmap.org/way/300475360,across.royal.palaces,openstreetmap¶w300475360,Bulacan Provincial Hospital,35.29%,77f8fbdcdfc44ab587511f9459ec6d01,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.36510915,17.5597739,http://www.openstreetmap.org/way/337345569,dailies.reigniting.gulfs,openstreetmap¶w337345569,Bulala Health Center,35.29%,f455517f89284d8c95d253e1216c2cb9,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.05074825,14.4389819,http://www.openstreetmap.org/way/273409874,powerful.silks.finally,openstreetmap¶w273409874,Buli Health Center,35.29%,28bcb1fe68a64116baa672e878d68062,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
125.5037236,7.01705495,http://www.openstreetmap.org/way/239544917,aggravate.timescales.airship,openstreetmap¶w239544917,Bullecer Medical & Maternity Clinic,35.29%,a7cd0b9660df4538aabcaed9e9569898,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
124.797786955236,6.72308475,http://www.openstreetmap.org/way/156645662,legwork.strongholds.hurling,openstreetmap¶w156645662,Buluan District Hospital,35.29%,3439b2a349f742b5a55811e98e7dc5e4,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
119.876767824011,12.23327055,http://www.openstreetmap.org/way/245805919,northbound.scurrying.plastering,openstreetmap¶w245805919,Buluanga Health Station,35.29%,78c7235555734d0fb91c49943213a2cf,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
124.135945346721,12.7499814,http://www.openstreetmap.org/way/262652137,readying.tasers.catalytic,openstreetmap¶w262652137,Bulusan Family Clinic,41.18%,9dae20e2324b435180902ae7e1ed79b6,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,Bulusan,,,,
124.8889983,10.9793423,http://www.openstreetmap.org/node/4349053290,patched.teaching.reimburse,OpenStreetMap¶n4349053290,Burauen District Hospital,29.41%,02b7589be6f94868afa92b7121e1cd5b,2016/08/13 21:21:37+00,OpenStreetMap,2,hospital,,,,,
125.0154057,11.2100374,http://www.openstreetmap.org/node/4566984589,lands.vest.physical,OpenStreetMap¶n4566984589,"Burayan Health Station, Burayan Health Station",35.29%,faa5cc20033448de9278121d8c5366ef,2016/12/22 14:18:18+00,OpenStreetMap,2,clinic,6500,,,,
120.455868996226,16.5215914,http://www.openstreetmap.org/way/304760179,phenomenally.explained.outtake,openstreetmap¶w304760179,Burgos Health Center,35.29%,955fc72a9c7c483cb84fcca8557f757c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.64494490663,18.5115305,http://www.openstreetmap.org/way/435059702,evidential.motorboat.humane,OpenStreetMap¶w435059702,Burgos Rural Health Unit,29.41%,adb1c37406a74cfb847670a319ffc046,2016/11/11 06:27:38+00,OpenStreetMap,2,clinic,,,,,
125.5414123,8.9482454,http://www.openstreetmap.org/node/3946939865,finally.splat.unions,OpenStreetMap¶n3946939865,Butuan Diagnostic and Medical Clinic,29.41%,60d0ea27879640f59b3ac91dfd838927,2016/01/15 01:31:01+00,OpenStreetMap,2,clinic,,,,,
125.522238094768,8.9438919,http://www.openstreetmap.org/way/227374311,flat.myself.shoppers,openstreetmap¶w227374311,Butuan Doctors' Hospital,35.29%,5506fbc94d9244a2b7ee132b9ff33cf3,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
125.586197065351,8.96189385,http://www.openstreetmap.org/way/371292634,uploading.skidded.contorted,openstreetmap¶w371292634,Butuan Medical Center,41.18%,331c41d5be72446b91d94c8095b4ce65,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,Butuan City,,,,
121.1494848,14.084417,http://www.openstreetmap.org/node/925128127,literally.materialistic.rushes,openstreetmap¶n925128127,C. P. Reyes Hospital,35.29%,f0d24be021ad437cbc30c2bbfdf2f389,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.0983793,14.6390745,http://www.openstreetmap.org/node/2904688328,travels.kicks.prosper,openstreetmap¶n2904688328,C.T. Scan,35.29%,f17238dcd85d4db4b36ac1569d5ca282,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.0017255,14.6334233,http://www.openstreetmap.org/node/3638341022,sank.charted.rooms,openstreetmap¶n3638341022,CAH Medical Clinic,35.29%,ddf67a01e9b042d2a4be3dfe32746489,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
122.5378306,11.113465,http://www.openstreetmap.org/node/4388524489,integrally.resentful.ignoring,OpenStreetMap¶n4388524489,"CALINOG district hospital, CALINOG district hospital",29.41%,e44e973a9e5b47e9b0dd18e4cc6b17ee,2016/09/07 02:14:41+00,OpenStreetMap,2,hospital,,,,,
125.4898889,9.7843946,http://www.openstreetmap.org/node/4365602891,pens.cheater.daily,OpenStreetMap¶n4365602891,"CARAGA REGIONAL HOSPITAL, CARAGA REGIONAL HOSPITAL",29.41%,1448e86f6c2e4883a6f0e01551dc550c,2016/08/25 01:56:54+00,OpenStreetMap,2,hospital,,,,,
123.294203,9.2833185,http://www.openstreetmap.org/node/3707422535,enhancement.owes.singled,openstreetmap¶n3707422535,CDV IMAP lying-in clinic,35.29%,d1933f0a6b2e4026b36220a512d62a46,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
122.9509487,10.6723333,http://www.openstreetmap.org/node/675113581,thudded.loosens.knots,openstreetmap¶n675113581,CLMMRH   Hospital,35.29%,296092a8910b455597fbd6977ae1840e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.927832394397,15.73047015,http://www.openstreetmap.org/way/384984982,prompts.case.judge,OpenStreetMap¶w384984982,CLSU Infirmary,29.41%,ea02170cac034ade81de010cb52b0fad,2015/12/08 14:36:17+00,OpenStreetMap,2,hospital,,,,,
121.3247967,14.07286275,http://www.openstreetmap.org/way/148925918,parks.brochure.appetite,openstreetmap¶w148925918,CMC Lying-In Clinic,41.18%,69f5a81ee34d4f579456d522cde34e74,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,"Zulueta, San Pablo, 4000",,,,
121.1310624,14.5489702,http://www.openstreetmap.org/node/2445377094,swam.smooth.snooty,openstreetmap¶n2445377094,CME Clinic,35.29%,38e12c6563454630a552e5a7765da8eb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
120.9034866,14.9576694,http://www.openstreetmap.org/node/4717619796,sends.nutrients.manhole,OpenStreetMap¶n4717619796,CMGH Medical Arts Building,29.41%,7eaa3a9ebc744cb8b50e3142e073bfc7,2017/03/05 04:36:04+00,OpenStreetMap,2,hospital,,,,,
125.484633583648,7.1079535,http://www.openstreetmap.org/way/315695827,tugs.lightness.avoids,openstreetmap¶w315695827,CSSDO Lingap Center,35.29%,ea4a887f35154d8f9e37014b1ae099a5,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.99585085,14.46148125,http://www.openstreetmap.org/way/273412484,blocks.survivor.contain,openstreetmap¶w273412484,Caa-A Health Center,35.29%,8ac04d8b6ead410fb67355bc5ce27f65,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.998273086963,14.45686415,http://www.openstreetmap.org/way/273412284,dated.spaces.stormy,openstreetmap¶w273412284,Caa-B Health Center,35.29%,1a35f1f9d6d44841abe8801ea8b5f779,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.00102345,14.4551592,http://www.openstreetmap.org/way/273411780,surprise.email.rocked,openstreetmap¶w273411780,Caa-C Health Center,35.29%,5918f38220f54fe283272b3806340c84,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.999125246496,14.46142335,http://www.openstreetmap.org/way/273412296,roof.debt.belonged,openstreetmap¶w273412296,Caa-D Health Center,35.29%,73cbe18e639d47629c833193544088bf,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.3468422,16.4298856,http://www.openstreetmap.org/node/2417388913,crowbar.starters.deviously,OpenStreetMap¶n2417388913,Caba Medicare Community Hospital,29.41%,15e813e2b1274e3398d77ca553f4b334,2016/11/16 03:43:08+00,OpenStreetMap,2,hospital,,,,,
120.345303077495,16.42979315,http://www.openstreetmap.org/way/452366585,propriety.cockatoos.undipped,OpenStreetMap¶w452366585,Caba Rural Health Unit (RHU),29.41%,3447003f9cc141b9ad88883a05729821,2016/11/10 07:16:37+00,OpenStreetMap,2,hospital,,,,,
121.785232,17.42732,http://www.openstreetmap.org/node/663136105,squawking.obsessive.pacifying,openstreetmap¶n663136105,Cabagan rural health unit,35.29%,63d8e993ec0b4bc29da970ea8c7947a8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.957753908102,15.47640685,http://www.openstreetmap.org/way/116385571,oblige.fire.climbing,openstreetmap¶w116385571,Cabanatuan City General Hospital,35.29%,1fe5602d11cf444b95a46b22da5b027c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9577641,15.4764407,http://www.openstreetmap.org/node/1306727333,sobbed.decays.goat,openstreetmap¶n1306727333,Cabanatuan City MV Gallego Gen Hosp,35.29%,e3557bde4a274fde91ee764d545508f3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.864729892657,15.2605031,http://www.openstreetmap.org/way/207748628,carnivores.confessions.unprompted,openstreetmap¶w207748628,Cabiao General Hospital,35.29%,ddf232706550427e8b8946ecd03dbefb,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.995302198402,14.4203098,http://www.openstreetmap.org/way/259574257,handy.websites.ramble,openstreetmap¶w259574257,Cabinte Maternity & Children's Hospital,35.29%,f63680367b66454583d5f316b836a45c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
123.729575407449,13.3562995,http://www.openstreetmap.org/way/163455999,trick.cleanses.reflexive,openstreetmap¶w163455999,Cabredo Hospital,35.29%,543eaf739aa14b708f6613ac1e994637,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
123.7295889,13.3563453,http://www.openstreetmap.org/node/4253829063,hails.unwinnable.nodded,OpenStreetMap¶n4253829063,"Cabredo Hospital, Cabredo Hospital",29.41%,2084a8a0aa834840a0a9ae08f37dfe42,2016/10/05 12:24:46+00,OpenStreetMap,2,hospital,,,,,
121.0183038,14.6555164,http://www.openstreetmap.org/node/1137564614,hang.saucepan.handbook,openstreetmap¶n1137564614,Cadag Clinic,35.29%,a9cd97736d2b40ed8ab44a587cdcbc02,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.7473458,17.6566047,http://www.openstreetmap.org/node/1652807085,lance.happily.miracles,openstreetmap¶n1652807085,Cagayan Valley Medical Center,35.29%,6ac42f467fdb4c1ab7eaaca9e8bc1167,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
